Distance (mm)	Counts
0.0	118.0
0.2	106.0
0.4	125.0
0.6	126.0
0.8	101.0
1.0	141.0
1.2	157.0
1.4	187.0
1.6	236.0
1.8	305.0
2.0	340.0
2.2	369.0
2.4	455.0
2.6	494.0
2.8	421.0
3.0	446.0
3.2	378.0
3.4	285.0
3.6	227.0
3.8	197.0
4.0	194.0
4.2	148.0
4.4	157.0
4.6	124.0
4.8	119.0
5.0	141.0
5.2	151.0
5.4	155.0
5.6	135.0
5.8	138.0
6.0	161.0
6.2	151.0
6.4	148.0
6.6	136.0
6.8	133.0
7.0	156.0
7.2	120.0
7.4	131.0
7.6	138.0
7.8	140.0
8.0	155.0
8.2	139.0
8.4	124.0
8.6	120.0
8.8	140.0
9.0	131.0
9.2	153.0
9.4	120.0
9.6	154.0
9.8	159.0
10.0	141.0
10.2	186.0
10.4	188.0
10.6	202.0
10.8	296.0
11.0	311.0
11.2	387.0
11.4	431.0
11.6	439.0
11.8	455.0
12.0	423.0
12.2	369.0
12.4	319.0
12.6	236.0
12.8	180.0
13.0	149.0
13.2	128.0
13.4	125.0
13.6	117.0
13.8	118.0
14.0	114.0
14.2	115.0
14.4	136.0
14.6	91.0
14.8	120.0
15.0	107.0
