Distance (mm)	Counts
0.0	84.0
0.2	88.0
0.4	75.0
0.6	99.0
0.8	86.0
1.0	112.0
1.2	106.0
1.4	107.0
1.6	99.0
1.8	117.0
2.0	107.0
2.2	125.0
2.4	118.0
2.6	103.0
2.8	153.0
3.0	134.0
3.2	131.0
3.4	156.0
3.6	161.0
3.8	145.0
4.0	147.0
4.2	144.0
4.4	150.0
4.6	148.0
4.8	163.0
5.0	186.0
5.2	183.0
5.4	179.0
5.6	170.0
5.8	231.0
6.0	271.0
6.2	322.0
6.4	376.0
6.6	457.0
6.8	522.0
7.0	539.0
7.2	548.0
7.4	494.0
7.6	419.0
7.8	459.0
8.0	371.0
8.2	335.0
8.4	339.0
8.6	422.0
8.8	455.0
9.0	474.0
9.2	522.0
9.4	554.0
9.6	537.0
9.8	470.0
10.0	418.0
10.2	385.0
10.4	299.0
10.6	246.0
10.8	220.0
11.0	186.0
11.2	207.0
11.4	170.0
11.6	166.0
11.8	172.0
12.0	169.0
12.2	163.0
12.4	167.0
12.6	147.0
12.8	150.0
13.0	146.0
13.2	145.0
13.4	139.0
13.6	135.0
13.8	132.0
14.0	136.0
14.2	110.0
14.4	115.0
14.6	127.0
14.8	117.0
15.0	133.0
