Distance (mm)	Counts
0.0	100.0
0.2	124.0
0.4	134.0
0.6	106.0
0.8	160.0
1.0	166.0
1.2	244.0
1.4	302.0
1.6	335.0
1.8	396.0
2.0	435.0
2.2	433.0
2.4	410.0
2.6	358.0
2.8	281.0
3.0	255.0
3.2	225.0
3.4	155.0
3.6	119.0
3.8	143.0
4.0	135.0
4.2	127.0
4.4	130.0
4.6	129.0
4.8	104.0
5.0	119.0
5.2	122.0
5.4	142.0
5.6	138.0
5.8	140.0
6.0	118.0
6.2	109.0
6.4	122.0
6.6	102.0
6.8	135.0
7.0	142.0
7.2	118.0
7.4	122.0
7.6	135.0
7.8	128.0
8.0	127.0
8.2	130.0
8.4	134.0
8.6	114.0
8.8	127.0
9.0	120.0
9.2	113.0
9.4	123.0
9.6	131.0
9.8	135.0
10.0	114.0
10.2	138.0
10.4	119.0
10.6	134.0
10.8	134.0
11.0	138.0
11.2	142.0
11.4	194.0
11.6	201.0
11.8	271.0
12.0	319.0
12.2	404.0
12.4	469.0
12.6	410.0
12.8	387.0
13.0	391.0
13.2	325.0
13.4	264.0
13.6	184.0
13.8	174.0
14.0	128.0
14.2	139.0
14.4	136.0
14.6	121.0
14.8	125.0
15.0	113.0
