Distance (mm)	Counts
0.0	114.0
0.2	112.0
0.4	107.0
0.6	103.0
0.8	112.0
1.0	114.0
1.2	115.0
1.4	122.0
1.6	165.0
1.8	217.0
2.0	261.0
2.2	332.0
2.4	351.0
2.6	439.0
2.8	398.0
3.0	446.0
3.2	346.0
3.4	298.0
3.6	259.0
3.8	218.0
4.0	185.0
4.2	144.0
4.4	140.0
4.6	143.0
4.8	147.0
5.0	121.0
5.2	129.0
5.4	111.0
5.6	128.0
5.8	136.0
6.0	129.0
6.2	126.0
6.4	118.0
6.6	128.0
6.8	129.0
7.0	124.0
7.2	133.0
7.4	132.0
7.6	133.0
7.8	137.0
8.0	141.0
8.2	119.0
8.4	111.0
8.6	130.0
8.8	131.0
9.0	135.0
9.2	130.0
9.4	110.0
9.6	136.0
9.8	126.0
10.0	140.0
10.2	146.0
10.4	138.0
10.6	138.0
10.8	125.0
11.0	139.0
11.2	163.0
11.4	181.0
11.6	185.0
11.8	232.0
12.0	308.0
12.2	387.0
12.4	441.0
12.6	438.0
12.8	432.0
13.0	406.0
13.2	398.0
13.4	317.0
13.6	261.0
13.8	248.0
14.0	147.0
14.2	145.0
14.4	131.0
14.6	113.0
14.8	101.0
15.0	113.0
