Distance (mm)	Counts
0.0	90.0
0.2	96.0
0.4	93.0
0.6	95.0
0.8	124.0
1.0	113.0
1.2	118.0
1.4	118.0
1.6	116.0
1.8	122.0
2.0	125.0
2.2	111.0
2.4	126.0
2.6	132.0
2.8	141.0
3.0	151.0
3.2	167.0
3.4	114.0
3.6	145.0
3.8	161.0
4.0	195.0
4.2	191.0
4.4	239.0
4.6	311.0
4.8	341.0
5.0	426.0
5.2	453.0
5.4	507.0
5.6	474.0
5.8	465.0
6.0	415.0
6.2	394.0
6.4	269.0
6.6	250.0
6.8	239.0
7.0	207.0
7.2	178.0
7.4	186.0
7.6	186.0
7.8	157.0
8.0	186.0
8.2	180.0
8.4	182.0
8.6	182.0
8.8	176.0
9.0	213.0
9.2	204.0
9.4	190.0
9.6	240.0
9.8	315.0
10.0	335.0
10.2	408.0
10.4	482.0
10.6	486.0
10.8	488.0
11.0	523.0
11.2	468.0
11.4	446.0
11.6	384.0
11.8	314.0
12.0	225.0
12.2	191.0
12.4	196.0
12.6	155.0
12.8	134.0
13.0	147.0
13.2	128.0
13.4	143.0
13.6	134.0
13.8	132.0
14.0	132.0
14.2	122.0
14.4	134.0
14.6	120.0
14.8	106.0
15.0	112.0
