Distance (mm)	Counts
0.0	130.0
0.2	124.0
0.4	126.0
0.6	123.0
0.8	135.0
1.0	185.0
1.2	216.0
1.4	301.0
1.6	304.0
1.8	373.0
2.0	465.0
2.2	443.0
2.4	437.0
2.6	363.0
2.8	302.0
3.0	297.0
3.2	212.0
3.4	172.0
3.6	146.0
3.8	172.0
4.0	141.0
4.2	131.0
4.4	125.0
4.6	141.0
4.8	144.0
5.0	124.0
5.2	126.0
5.4	146.0
5.6	118.0
5.8	124.0
6.0	133.0
6.2	154.0
6.4	126.0
6.6	122.0
6.8	124.0
7.0	109.0
7.2	125.0
7.4	134.0
7.6	129.0
7.8	131.0
8.0	147.0
8.2	121.0
8.4	119.0
8.6	109.0
8.8	138.0
9.0	137.0
9.2	121.0
9.4	121.0
9.6	138.0
9.8	127.0
10.0	114.0
10.2	126.0
10.4	132.0
10.6	126.0
10.8	139.0
11.0	136.0
11.2	180.0
11.4	205.0
11.6	253.0
11.8	329.0
12.0	427.0
12.2	452.0
12.4	457.0
12.6	425.0
12.8	363.0
13.0	351.0
13.2	261.0
13.4	205.0
13.6	141.0
13.8	139.0
14.0	117.0
14.2	108.0
14.4	125.0
14.6	108.0
14.8	114.0
15.0	105.0
