Distance (mm)	Counts
0.0	99.0
0.2	97.0
0.4	101.0
0.6	100.0
0.8	114.0
1.0	109.0
1.2	102.0
1.4	94.0
1.6	120.0
1.8	100.0
2.0	108.0
2.2	131.0
2.4	128.0
2.6	128.0
2.8	141.0
3.0	141.0
3.2	143.0
3.4	149.0
3.6	158.0
3.8	167.0
4.0	159.0
4.2	178.0
4.4	171.0
4.6	186.0
4.8	240.0
5.0	331.0
5.2	364.0
5.4	435.0
5.6	515.0
5.8	550.0
6.0	465.0
6.2	468.0
6.4	419.0
6.6	404.0
6.8	313.0
7.0	266.0
7.2	253.0
7.4	193.0
7.6	219.0
7.8	216.0
8.0	188.0
8.2	194.0
8.4	180.0
8.6	206.0
8.8	230.0
9.0	207.0
9.2	241.0
9.4	299.0
9.6	373.0
9.8	405.0
10.0	425.0
10.2	510.0
10.4	507.0
10.6	516.0
10.8	482.0
11.0	447.0
11.2	349.0
11.4	293.0
11.6	235.0
11.8	223.0
12.0	199.0
12.2	171.0
12.4	163.0
12.6	175.0
12.8	133.0
13.0	149.0
13.2	131.0
13.4	151.0
13.6	119.0
13.8	136.0
14.0	133.0
14.2	126.0
14.4	114.0
14.6	114.0
14.8	108.0
15.0	116.0
