Distance (mm)	Counts
0.0	93.0
0.2	113.0
0.4	106.0
0.6	111.0
0.8	128.0
1.0	149.0
1.2	163.0
1.4	242.0
1.6	303.0
1.8	341.0
2.0	395.0
2.2	399.0
2.4	411.0
2.6	356.0
2.8	299.0
3.0	264.0
3.2	228.0
3.4	178.0
3.6	164.0
3.8	134.0
4.0	110.0
4.2	106.0
4.4	107.0
4.6	130.0
4.8	139.0
5.0	107.0
5.2	116.0
5.4	115.0
5.6	117.0
5.8	117.0
6.0	117.0
6.2	115.0
6.4	116.0
6.6	103.0
6.8	112.0
7.0	113.0
7.2	119.0
7.4	130.0
7.6	114.0
7.8	114.0
8.0	148.0
8.2	111.0
8.4	126.0
8.6	97.0
8.8	122.0
9.0	130.0
9.2	109.0
9.4	112.0
9.6	103.0
9.8	118.0
10.0	120.0
10.2	117.0
10.4	110.0
10.6	112.0
10.8	144.0
11.0	134.0
11.2	130.0
11.4	125.0
11.6	152.0
11.8	182.0
12.0	227.0
12.2	242.0
12.4	354.0
12.6	415.0
12.8	441.0
13.0	385.0
13.2	396.0
13.4	370.0
13.6	274.0
13.8	248.0
14.0	165.0
14.2	152.0
14.4	119.0
14.6	123.0
14.8	125.0
15.0	121.0
