Distance (mm)	Counts
0.0	102.0
0.2	128.0
0.4	138.0
0.6	134.0
0.8	128.0
1.0	150.0
1.2	119.0
1.4	142.0
1.6	115.0
1.8	136.0
2.0	157.0
2.2	150.0
2.4	183.0
2.6	159.0
2.8	185.0
3.0	241.0
3.2	294.0
3.4	372.0
3.6	457.0
3.8	482.0
4.0	487.0
4.2	492.0
4.4	467.0
4.6	417.0
4.8	373.0
5.0	291.0
5.2	259.0
5.4	219.0
5.6	211.0
5.8	165.0
6.0	179.0
6.2	159.0
6.4	197.0
6.6	171.0
6.8	194.0
7.0	195.0
7.2	193.0
7.4	193.0
7.6	179.0
7.8	190.0
8.0	194.0
8.2	202.0
8.4	214.0
8.6	265.0
8.8	285.0
9.0	310.0
9.2	389.0
9.4	424.0
9.6	542.0
9.8	499.0
10.0	471.0
10.2	431.0
10.4	359.0
10.6	380.0
10.8	239.0
11.0	210.0
11.2	182.0
11.4	156.0
11.6	159.0
11.8	122.0
12.0	140.0
12.2	137.0
12.4	154.0
12.6	137.0
12.8	114.0
13.0	131.0
13.2	113.0
13.4	121.0
13.6	128.0
13.8	126.0
14.0	112.0
14.2	112.0
14.4	106.0
14.6	93.0
14.8	96.0
15.0	87.0
