Distance (mm)	Counts
0.0	104.0
0.2	112.0
0.4	102.0
0.6	119.0
0.8	109.0
1.0	138.0
1.2	145.0
1.4	207.0
1.6	209.0
1.8	334.0
2.0	366.0
2.2	418.0
2.4	447.0
2.6	466.0
2.8	434.0
3.0	402.0
3.2	341.0
3.4	283.0
3.6	216.0
3.8	173.0
4.0	141.0
4.2	135.0
4.4	135.0
4.6	154.0
4.8	126.0
5.0	143.0
5.2	137.0
5.4	134.0
5.6	138.0
5.8	131.0
6.0	133.0
6.2	126.0
6.4	146.0
6.6	147.0
6.8	137.0
7.0	145.0
7.2	136.0
7.4	146.0
7.6	160.0
7.8	153.0
8.0	121.0
8.2	145.0
8.4	143.0
8.6	135.0
8.8	122.0
9.0	147.0
9.2	123.0
9.4	137.0
9.6	161.0
9.8	145.0
10.0	155.0
10.2	150.0
10.4	181.0
10.6	192.0
10.8	211.0
11.0	307.0
11.2	371.0
11.4	373.0
11.6	514.0
11.8	499.0
12.0	385.0
12.2	357.0
12.4	334.0
12.6	282.0
12.8	232.0
13.0	178.0
13.2	161.0
13.4	137.0
13.6	144.0
13.8	124.0
14.0	129.0
14.2	117.0
14.4	120.0
14.6	105.0
14.8	109.0
15.0	119.0
