Distance (mm)	Counts
0.0	115.0
0.2	115.0
0.4	135.0
0.6	135.0
0.8	146.0
1.0	158.0
1.2	141.0
1.4	164.0
1.6	151.0
1.8	171.0
2.0	211.0
2.2	265.0
2.4	340.0
2.6	435.0
2.8	420.0
3.0	464.0
3.2	489.0
3.4	461.0
3.6	396.0
3.8	371.0
4.0	317.0
4.2	275.0
4.4	185.0
4.6	201.0
4.8	147.0
5.0	187.0
5.2	148.0
5.4	168.0
5.6	165.0
5.8	148.0
6.0	186.0
6.2	157.0
6.4	158.0
6.6	138.0
6.8	146.0
7.0	155.0
7.2	166.0
7.4	152.0
7.6	146.0
7.8	160.0
8.0	166.0
8.2	172.0
8.4	157.0
8.6	159.0
8.8	146.0
9.0	172.0
9.2	163.0
9.4	168.0
9.6	214.0
9.8	200.0
10.0	317.0
10.2	351.0
10.4	390.0
10.6	423.0
10.8	510.0
11.0	447.0
11.2	440.0
11.4	410.0
11.6	342.0
11.8	297.0
12.0	223.0
12.2	193.0
12.4	173.0
12.6	135.0
12.8	122.0
13.0	156.0
13.2	136.0
13.4	121.0
13.6	119.0
13.8	131.0
14.0	133.0
14.2	127.0
14.4	127.0
14.6	111.0
14.8	94.0
15.0	112.0
