Distance (mm)	Counts
0.0	117.0
0.2	107.0
0.4	121.0
0.6	106.0
0.8	100.0
1.0	112.0
1.2	123.0
1.4	131.0
1.6	153.0
1.8	170.0
2.0	204.0
2.2	291.0
2.4	335.0
2.6	387.0
2.8	425.0
3.0	442.0
3.2	386.0
3.4	415.0
3.6	305.0
3.8	242.0
4.0	222.0
4.2	165.0
4.4	150.0
4.6	140.0
4.8	140.0
5.0	149.0
5.2	152.0
5.4	132.0
5.6	125.0
5.8	145.0
6.0	120.0
6.2	129.0
6.4	134.0
6.6	120.0
6.8	145.0
7.0	135.0
7.2	131.0
7.4	125.0
7.6	130.0
7.8	117.0
8.0	135.0
8.2	143.0
8.4	127.0
8.6	135.0
8.8	119.0
9.0	130.0
9.2	133.0
9.4	123.0
9.6	145.0
9.8	136.0
10.0	123.0
10.2	135.0
10.4	146.0
10.6	150.0
10.8	131.0
11.0	138.0
11.2	164.0
11.4	162.0
11.6	223.0
11.8	312.0
12.0	350.0
12.2	386.0
12.4	384.0
12.6	445.0
12.8	434.0
13.0	400.0
13.2	357.0
13.4	324.0
13.6	278.0
13.8	198.0
14.0	151.0
14.2	127.0
14.4	111.0
14.6	122.0
14.8	117.0
15.0	134.0
