Distance (mm)	Counts
0.0	109.0
0.2	88.0
0.4	103.0
0.6	93.0
0.8	108.0
1.0	105.0
1.2	117.0
1.4	106.0
1.6	101.0
1.8	119.0
2.0	119.0
2.2	104.0
2.4	126.0
2.6	130.0
2.8	140.0
3.0	139.0
3.2	142.0
3.4	165.0
3.6	156.0
3.8	193.0
4.0	224.0
4.2	267.0
4.4	316.0
4.6	387.0
4.8	480.0
5.0	486.0
5.2	510.0
5.4	458.0
5.6	462.0
5.8	396.0
6.0	346.0
6.2	251.0
6.4	200.0
6.6	219.0
6.8	178.0
7.0	174.0
7.2	179.0
7.4	178.0
7.6	178.0
7.8	164.0
8.0	194.0
8.2	179.0
8.4	184.0
8.6	178.0
8.8	174.0
9.0	198.0
9.2	203.0
9.4	184.0
9.6	205.0
9.8	238.0
10.0	268.0
10.2	315.0
10.4	386.0
10.6	429.0
10.8	468.0
11.0	516.0
11.2	495.0
11.4	475.0
11.6	410.0
11.8	396.0
12.0	268.0
12.2	225.0
12.4	195.0
12.6	161.0
12.8	154.0
13.0	149.0
13.2	155.0
13.4	135.0
13.6	126.0
13.8	146.0
14.0	129.0
14.2	143.0
14.4	128.0
14.6	133.0
14.8	114.0
15.0	121.0
