Distance (mm)	Counts
0.0	98.0
0.2	135.0
0.4	130.0
0.6	131.0
0.8	135.0
1.0	169.0
1.2	234.0
1.4	289.0
1.6	331.0
1.8	408.0
2.0	405.0
2.2	421.0
2.4	380.0
2.6	364.0
2.8	304.0
3.0	246.0
3.2	194.0
3.4	134.0
3.6	142.0
3.8	133.0
4.0	128.0
4.2	128.0
4.4	138.0
4.6	125.0
4.8	126.0
5.0	124.0
5.2	128.0
5.4	109.0
5.6	125.0
5.8	108.0
6.0	103.0
6.2	136.0
6.4	126.0
6.6	121.0
6.8	117.0
7.0	122.0
7.2	133.0
7.4	125.0
7.6	115.0
7.8	118.0
8.0	134.0
8.2	113.0
8.4	135.0
8.6	137.0
8.8	129.0
9.0	126.0
9.2	110.0
9.4	157.0
9.6	111.0
9.8	124.0
10.0	115.0
10.2	138.0
10.4	123.0
10.6	123.0
10.8	142.0
11.0	143.0
11.2	159.0
11.4	164.0
11.6	215.0
11.8	253.0
12.0	337.0
12.2	368.0
12.4	398.0
12.6	446.0
12.8	390.0
13.0	380.0
13.2	338.0
13.4	265.0
13.6	221.0
13.8	168.0
14.0	149.0
14.2	137.0
14.4	113.0
14.6	119.0
14.8	103.0
15.0	122.0
