Distance (mm)	Counts
0.0	105.0
0.2	105.0
0.4	108.0
0.6	123.0
0.8	105.0
1.0	120.0
1.2	141.0
1.4	138.0
1.6	154.0
1.8	186.0
2.0	201.0
2.2	312.0
2.4	403.0
2.6	405.0
2.8	464.0
3.0	510.0
3.2	479.0
3.4	430.0
3.6	370.0
3.8	329.0
4.0	272.0
4.2	220.0
4.4	161.0
4.6	170.0
4.8	167.0
5.0	141.0
5.2	159.0
5.4	154.0
5.6	160.0
5.8	146.0
6.0	151.0
6.2	170.0
6.4	140.0
6.6	139.0
6.8	166.0
7.0	166.0
7.2	175.0
7.4	158.0
7.6	169.0
7.8	153.0
8.0	177.0
8.2	160.0
8.4	137.0
8.6	155.0
8.8	142.0
9.0	183.0
9.2	163.0
9.4	166.0
9.6	180.0
9.8	205.0
10.0	217.0
10.2	281.0
10.4	344.0
10.6	398.0
10.8	489.0
11.0	487.0
11.2	481.0
11.4	413.0
11.6	363.0
11.8	320.0
12.0	252.0
12.2	202.0
12.4	179.0
12.6	157.0
12.8	140.0
13.0	111.0
13.2	116.0
13.4	135.0
13.6	111.0
13.8	98.0
14.0	120.0
14.2	120.0
14.4	126.0
14.6	95.0
14.8	108.0
15.0	118.0
