Distance (mm)	Counts
0.0	118.0
0.2	107.0
0.4	111.0
0.6	111.0
0.8	118.0
1.0	116.0
1.2	128.0
1.4	123.0
1.6	143.0
1.8	138.0
2.0	176.0
2.2	177.0
2.4	238.0
2.6	308.0
2.8	344.0
3.0	393.0
3.2	422.0
3.4	403.0
3.6	391.0
3.8	346.0
4.0	315.0
4.2	274.0
4.4	204.0
4.6	153.0
4.8	184.0
5.0	119.0
5.2	164.0
5.4	129.0
5.6	132.0
5.8	129.0
6.0	131.0
6.2	129.0
6.4	115.0
6.6	139.0
6.8	142.0
7.0	127.0
7.2	150.0
7.4	151.0
7.6	134.0
7.8	155.0
8.0	125.0
8.2	143.0
8.4	132.0
8.6	149.0
8.8	127.0
9.0	155.0
9.2	131.0
9.4	155.0
9.6	142.0
9.8	139.0
10.0	128.0
10.2	164.0
10.4	140.0
10.6	123.0
10.8	170.0
11.0	147.0
11.2	192.0
11.4	219.0
11.6	303.0
11.8	338.0
12.0	383.0
12.2	473.0
12.4	468.0
12.6	439.0
12.8	435.0
13.0	384.0
13.2	310.0
13.4	254.0
13.6	209.0
13.8	188.0
14.0	150.0
14.2	117.0
14.4	133.0
14.6	116.0
14.8	105.0
15.0	124.0
