Distance (mm)	Counts
0.0	107.0
0.2	100.0
0.4	114.0
0.6	121.0
0.8	118.0
1.0	113.0
1.2	98.0
1.4	87.0
1.6	110.0
1.8	133.0
2.0	141.0
2.2	125.0
2.4	134.0
2.6	139.0
2.8	146.0
3.0	184.0
3.2	217.0
3.4	285.0
3.6	346.0
3.8	388.0
4.0	440.0
4.2	497.0
4.4	525.0
4.6	432.0
4.8	382.0
5.0	334.0
5.2	297.0
5.4	238.0
5.6	180.0
5.8	165.0
6.0	166.0
6.2	168.0
6.4	172.0
6.6	167.0
6.8	175.0
7.0	166.0
7.2	169.0
7.4	158.0
7.6	164.0
7.8	162.0
8.0	203.0
8.2	146.0
8.4	151.0
8.6	147.0
8.8	150.0
9.0	162.0
9.2	157.0
9.4	189.0
9.6	154.0
9.8	152.0
10.0	191.0
10.2	173.0
10.4	183.0
10.6	207.0
10.8	261.0
11.0	322.0
11.2	400.0
11.4	442.0
11.6	472.0
11.8	471.0
12.0	470.0
12.2	469.0
12.4	364.0
12.6	310.0
12.8	256.0
13.0	198.0
13.2	152.0
13.4	131.0
13.6	167.0
13.8	155.0
14.0	119.0
14.2	132.0
14.4	139.0
14.6	111.0
14.8	112.0
15.0	147.0
