Distance (mm)	Counts
0.0	118.0
0.2	132.0
0.4	139.0
0.6	101.0
0.8	124.0
1.0	140.0
1.2	119.0
1.4	135.0
1.6	159.0
1.8	137.0
2.0	144.0
2.2	154.0
2.4	158.0
2.6	174.0
2.8	180.0
3.0	194.0
3.2	228.0
3.4	269.0
3.6	285.0
3.8	380.0
4.0	457.0
4.2	465.0
4.4	551.0
4.6	526.0
4.8	456.0
5.0	420.0
5.2	389.0
5.4	298.0
5.6	243.0
5.8	217.0
6.0	211.0
6.2	185.0
6.4	212.0
6.6	192.0
6.8	198.0
7.0	188.0
7.2	199.0
7.4	205.0
7.6	190.0
7.8	220.0
8.0	225.0
8.2	265.0
8.4	280.0
8.6	380.0
8.8	420.0
9.0	484.0
9.2	515.0
9.4	494.0
9.6	486.0
9.8	440.0
10.0	371.0
10.2	331.0
10.4	252.0
10.6	225.0
10.8	187.0
11.0	173.0
11.2	166.0
11.4	172.0
11.6	156.0
11.8	168.0
12.0	140.0
12.2	143.0
12.4	155.0
12.6	125.0
12.8	137.0
13.0	150.0
13.2	124.0
13.4	114.0
13.6	106.0
13.8	110.0
14.0	114.0
14.2	119.0
14.4	98.0
14.6	91.0
14.8	94.0
15.0	86.0
