Distance (mm)	Counts
0.0	124.0
0.2	108.0
0.4	108.0
0.6	100.0
0.8	130.0
1.0	142.0
1.2	171.0
1.4	139.0
1.6	213.0
1.8	278.0
2.0	344.0
2.2	398.0
2.4	456.0
2.6	457.0
2.8	434.0
3.0	451.0
3.2	399.0
3.4	321.0
3.6	272.0
3.8	200.0
4.0	166.0
4.2	162.0
4.4	153.0
4.6	164.0
4.8	152.0
5.0	163.0
5.2	156.0
5.4	142.0
5.6	145.0
5.8	148.0
6.0	139.0
6.2	144.0
6.4	160.0
6.6	135.0
6.8	133.0
7.0	139.0
7.2	145.0
7.4	139.0
7.6	144.0
7.8	142.0
8.0	138.0
8.2	149.0
8.4	132.0
8.6	135.0
8.8	147.0
9.0	156.0
9.2	149.0
9.4	158.0
9.6	154.0
9.8	149.0
10.0	154.0
10.2	184.0
10.4	197.0
10.6	248.0
10.8	338.0
11.0	349.0
11.2	438.0
11.4	423.0
11.6	460.0
11.8	420.0
12.0	403.0
12.2	373.0
12.4	272.0
12.6	246.0
12.8	179.0
13.0	117.0
13.2	144.0
13.4	124.0
13.6	143.0
13.8	114.0
14.0	116.0
14.2	137.0
14.4	121.0
14.6	106.0
14.8	93.0
15.0	104.0
