Distance (mm)	Counts
0.0	101.0
0.2	117.0
0.4	98.0
0.6	127.0
0.8	114.0
1.0	146.0
1.2	169.0
1.4	215.0
1.6	251.0
1.8	317.0
2.0	330.0
2.2	365.0
2.4	450.0
2.6	420.0
2.8	354.0
3.0	354.0
3.2	246.0
3.4	192.0
3.6	170.0
3.8	136.0
4.0	149.0
4.2	137.0
4.4	140.0
4.6	120.0
4.8	125.0
5.0	117.0
5.2	117.0
5.4	128.0
5.6	124.0
5.8	129.0
6.0	112.0
6.2	118.0
6.4	120.0
6.6	111.0
6.8	126.0
7.0	127.0
7.2	118.0
7.4	113.0
7.6	124.0
7.8	120.0
8.0	122.0
8.2	126.0
8.4	108.0
8.6	143.0
8.8	123.0
9.0	130.0
9.2	135.0
9.4	135.0
9.6	130.0
9.8	125.0
10.0	127.0
10.2	128.0
10.4	125.0
10.6	138.0
10.8	130.0
11.0	108.0
11.2	152.0
11.4	124.0
11.6	174.0
11.8	199.0
12.0	249.0
12.2	282.0
12.4	336.0
12.6	375.0
12.8	410.0
13.0	434.0
13.2	424.0
13.4	377.0
13.6	297.0
13.8	267.0
14.0	203.0
14.2	148.0
14.4	109.0
14.6	121.0
14.8	121.0
15.0	114.0
