Distance (mm)	Counts
0.0	103.0
0.2	102.0
0.4	119.0
0.6	116.0
0.8	91.0
1.0	133.0
1.2	100.0
1.4	110.0
1.6	120.0
1.8	112.0
2.0	129.0
2.2	143.0
2.4	135.0
2.6	150.0
2.8	194.0
3.0	272.0
3.2	339.0
3.4	402.0
3.6	451.0
3.8	418.0
4.0	485.0
4.2	442.0
4.4	386.0
4.6	304.0
4.8	280.0
5.0	203.0
5.2	166.0
5.4	150.0
5.6	149.0
5.8	139.0
6.0	165.0
6.2	157.0
6.4	136.0
6.6	134.0
6.8	156.0
7.0	157.0
7.2	161.0
7.4	134.0
7.6	157.0
7.8	150.0
8.0	166.0
8.2	133.0
8.4	119.0
8.6	158.0
8.8	162.0
9.0	166.0
9.2	164.0
9.4	141.0
9.6	167.0
9.8	154.0
10.0	155.0
10.2	146.0
10.4	164.0
10.6	171.0
10.8	195.0
11.0	224.0
11.2	289.0
11.4	333.0
11.6	392.0
11.8	463.0
12.0	463.0
12.2	498.0
12.4	411.0
12.6	367.0
12.8	337.0
13.0	267.0
13.2	215.0
13.4	171.0
13.6	147.0
13.8	131.0
14.0	118.0
14.2	132.0
14.4	139.0
14.6	145.0
14.8	94.0
15.0	132.0
