Distance (mm)	Counts
0.0	95.0
0.2	88.0
0.4	101.0
0.6	107.0
0.8	111.0
1.0	94.0
1.2	114.0
1.4	94.0
1.6	121.0
1.8	116.0
2.0	121.0
2.2	124.0
2.4	138.0
2.6	132.0
2.8	120.0
3.0	135.0
3.2	121.0
3.4	168.0
3.6	139.0
3.8	153.0
4.0	190.0
4.2	242.0
4.4	291.0
4.6	358.0
4.8	410.0
5.0	459.0
5.2	487.0
5.4	466.0
5.6	448.0
5.8	374.0
6.0	413.0
6.2	288.0
6.4	243.0
6.6	214.0
6.8	205.0
7.0	201.0
7.2	198.0
7.4	174.0
7.6	177.0
7.8	168.0
8.0	189.0
8.2	204.0
8.4	182.0
8.6	177.0
8.8	169.0
9.0	192.0
9.2	169.0
9.4	214.0
9.6	215.0
9.8	226.0
10.0	300.0
10.2	346.0
10.4	409.0
10.6	502.0
10.8	528.0
11.0	513.0
11.2	474.0
11.4	427.0
11.6	424.0
11.8	325.0
12.0	248.0
12.2	209.0
12.4	172.0
12.6	196.0
12.8	148.0
13.0	119.0
13.2	152.0
13.4	138.0
13.6	155.0
13.8	145.0
14.0	121.0
14.2	122.0
14.4	109.0
14.6	116.0
14.8	119.0
15.0	117.0
