Distance (mm)	Counts
0.0	110.0
0.2	107.0
0.4	110.0
0.6	101.0
0.8	110.0
1.0	111.0
1.2	121.0
1.4	115.0
1.6	135.0
1.8	155.0
2.0	172.0
2.2	201.0
2.4	267.0
2.6	329.0
2.8	425.0
3.0	435.0
3.2	421.0
3.4	393.0
3.6	382.0
3.8	319.0
4.0	259.0
4.2	254.0
4.4	195.0
4.6	163.0
4.8	161.0
5.0	123.0
5.2	112.0
5.4	129.0
5.6	163.0
5.8	120.0
6.0	146.0
6.2	121.0
6.4	127.0
6.6	143.0
6.8	146.0
7.0	133.0
7.2	137.0
7.4	147.0
7.6	158.0
7.8	121.0
8.0	133.0
8.2	141.0
8.4	153.0
8.6	138.0
8.8	144.0
9.0	132.0
9.2	146.0
9.4	138.0
9.6	136.0
9.8	145.0
10.0	148.0
10.2	131.0
10.4	131.0
10.6	146.0
10.8	155.0
11.0	151.0
11.2	165.0
11.4	222.0
11.6	253.0
11.8	299.0
12.0	355.0
12.2	447.0
12.4	481.0
12.6	505.0
12.8	477.0
13.0	379.0
13.2	346.0
13.4	284.0
13.6	237.0
13.8	168.0
14.0	158.0
14.2	143.0
14.4	115.0
14.6	137.0
14.8	127.0
15.0	116.0
