Distance (mm)	Counts
0.0	124.0
0.2	115.0
0.4	125.0
0.6	123.0
0.8	129.0
1.0	163.0
1.2	208.0
1.4	276.0
1.6	339.0
1.8	383.0
2.0	403.0
2.2	459.0
2.4	393.0
2.6	396.0
2.8	355.0
3.0	300.0
3.2	245.0
3.4	184.0
3.6	154.0
3.8	154.0
4.0	147.0
4.2	141.0
4.4	134.0
4.6	126.0
4.8	118.0
5.0	129.0
5.2	129.0
5.4	148.0
5.6	108.0
5.8	146.0
6.0	128.0
6.2	129.0
6.4	109.0
6.6	124.0
6.8	117.0
7.0	130.0
7.2	130.0
7.4	140.0
7.6	131.0
7.8	125.0
8.0	116.0
8.2	133.0
8.4	132.0
8.6	109.0
8.8	131.0
9.0	144.0
9.2	126.0
9.4	150.0
9.6	156.0
9.8	140.0
10.0	117.0
10.2	142.0
10.4	150.0
10.6	123.0
10.8	154.0
11.0	190.0
11.2	209.0
11.4	265.0
11.6	299.0
11.8	374.0
12.0	410.0
12.2	470.0
12.4	453.0
12.6	383.0
12.8	342.0
13.0	302.0
13.2	228.0
13.4	198.0
13.6	148.0
13.8	119.0
14.0	129.0
14.2	102.0
14.4	129.0
14.6	100.0
14.8	127.0
15.0	100.0
