Distance (mm)	Counts
0.0	88.0
0.2	89.0
0.4	101.0
0.6	104.0
0.8	106.0
1.0	122.0
1.2	91.0
1.4	101.0
1.6	106.0
1.8	127.0
2.0	111.0
2.2	142.0
2.4	129.0
2.6	130.0
2.8	133.0
3.0	146.0
3.2	133.0
3.4	143.0
3.6	149.0
3.8	143.0
4.0	163.0
4.2	147.0
4.4	168.0
4.6	178.0
4.8	188.0
5.0	206.0
5.2	249.0
5.4	308.0
5.6	397.0
5.8	453.0
6.0	512.0
6.2	515.0
6.4	504.0
6.6	458.0
6.8	443.0
7.0	373.0
7.2	308.0
7.4	267.0
7.6	226.0
7.8	189.0
8.0	202.0
8.2	253.0
8.4	225.0
8.6	235.0
8.8	252.0
9.0	237.0
9.2	313.0
9.4	387.0
9.6	416.0
9.8	512.0
10.0	507.0
10.2	546.0
10.4	498.0
10.6	486.0
10.8	407.0
11.0	328.0
11.2	249.0
11.4	224.0
11.6	194.0
11.8	198.0
12.0	170.0
12.2	169.0
12.4	166.0
12.6	173.0
12.8	166.0
13.0	141.0
13.2	143.0
13.4	148.0
13.6	127.0
13.8	155.0
14.0	129.0
14.2	112.0
14.4	122.0
14.6	136.0
14.8	113.0
15.0	109.0
