Distance (mm)	Counts
0.0	117.0
0.2	102.0
0.4	137.0
0.6	112.0
0.8	151.0
1.0	183.0
1.2	233.0
1.4	311.0
1.6	364.0
1.8	391.0
2.0	420.0
2.2	459.0
2.4	404.0
2.6	351.0
2.8	291.0
3.0	256.0
3.2	201.0
3.4	155.0
3.6	121.0
3.8	129.0
4.0	107.0
4.2	125.0
4.4	125.0
4.6	97.0
4.8	113.0
5.0	140.0
5.2	115.0
5.4	112.0
5.6	115.0
5.8	126.0
6.0	140.0
6.2	136.0
6.4	124.0
6.6	139.0
6.8	130.0
7.0	119.0
7.2	141.0
7.4	124.0
7.6	130.0
7.8	128.0
8.0	122.0
8.2	125.0
8.4	112.0
8.6	115.0
8.8	104.0
9.0	123.0
9.2	112.0
9.4	122.0
9.6	131.0
9.8	126.0
10.0	129.0
10.2	125.0
10.4	121.0
10.6	115.0
10.8	141.0
11.0	130.0
11.2	133.0
11.4	168.0
11.6	155.0
11.8	234.0
12.0	283.0
12.2	344.0
12.4	378.0
12.6	392.0
12.8	430.0
13.0	384.0
13.2	350.0
13.4	325.0
13.6	234.0
13.8	197.0
14.0	157.0
14.2	131.0
14.4	112.0
14.6	124.0
14.8	103.0
15.0	103.0
