Distance (mm)	Counts
0.0	126.0
0.2	106.0
0.4	132.0
0.6	120.0
0.8	111.0
1.0	158.0
1.2	220.0
1.4	264.0
1.6	302.0
1.8	411.0
2.0	406.0
2.2	480.0
2.4	430.0
2.6	404.0
2.8	363.0
3.0	331.0
3.2	269.0
3.4	184.0
3.6	170.0
3.8	170.0
4.0	137.0
4.2	150.0
4.4	118.0
4.6	138.0
4.8	146.0
5.0	147.0
5.2	124.0
5.4	138.0
5.6	148.0
5.8	150.0
6.0	159.0
6.2	155.0
6.4	142.0
6.6	142.0
6.8	140.0
7.0	119.0
7.2	152.0
7.4	146.0
7.6	115.0
7.8	148.0
8.0	130.0
8.2	151.0
8.4	145.0
8.6	151.0
8.8	140.0
9.0	138.0
9.2	142.0
9.4	119.0
9.6	125.0
9.8	144.0
10.0	150.0
10.2	112.0
10.4	129.0
10.6	148.0
10.8	151.0
11.0	179.0
11.2	233.0
11.4	313.0
11.6	384.0
11.8	388.0
12.0	464.0
12.2	462.0
12.4	452.0
12.6	388.0
12.8	336.0
13.0	244.0
13.2	226.0
13.4	164.0
13.6	147.0
13.8	136.0
14.0	103.0
14.2	122.0
14.4	106.0
14.6	122.0
14.8	109.0
15.0	120.0
