Distance (mm)	Counts
0.0	103.0
0.2	101.0
0.4	81.0
0.6	87.0
0.8	114.0
1.0	123.0
1.2	113.0
1.4	115.0
1.6	118.0
1.8	97.0
2.0	128.0
2.2	102.0
2.4	147.0
2.6	134.0
2.8	133.0
3.0	131.0
3.2	137.0
3.4	134.0
3.6	155.0
3.8	164.0
4.0	131.0
4.2	193.0
4.4	228.0
4.6	250.0
4.8	326.0
5.0	406.0
5.2	437.0
5.4	494.0
5.6	504.0
5.8	463.0
6.0	413.0
6.2	392.0
6.4	324.0
6.6	292.0
6.8	236.0
7.0	197.0
7.2	189.0
7.4	192.0
7.6	183.0
7.8	173.0
8.0	196.0
8.2	172.0
8.4	171.0
8.6	184.0
8.8	194.0
9.0	212.0
9.2	216.0
9.4	224.0
9.6	273.0
9.8	341.0
10.0	382.0
10.2	436.0
10.4	471.0
10.6	522.0
10.8	477.0
11.0	492.0
11.2	449.0
11.4	393.0
11.6	294.0
11.8	253.0
12.0	184.0
12.2	191.0
12.4	138.0
12.6	134.0
12.8	144.0
13.0	139.0
13.2	148.0
13.4	139.0
13.6	113.0
13.8	149.0
14.0	120.0
14.2	124.0
14.4	134.0
14.6	110.0
14.8	131.0
15.0	112.0
