Distance (mm)	Counts
0.0	87.0
0.2	103.0
0.4	101.0
0.6	116.0
0.8	114.0
1.0	123.0
1.2	134.0
1.4	136.0
1.6	128.0
1.8	128.0
2.0	126.0
2.2	177.0
2.4	202.0
2.6	299.0
2.8	340.0
3.0	378.0
3.2	439.0
3.4	446.0
3.6	411.0
3.8	366.0
4.0	331.0
4.2	302.0
4.4	208.0
4.6	181.0
4.8	155.0
5.0	151.0
5.2	144.0
5.4	141.0
5.6	118.0
5.8	144.0
6.0	134.0
6.2	138.0
6.4	138.0
6.6	152.0
6.8	169.0
7.0	146.0
7.2	141.0
7.4	121.0
7.6	139.0
7.8	136.0
8.0	140.0
8.2	147.0
8.4	149.0
8.6	157.0
8.8	130.0
9.0	140.0
9.2	145.0
9.4	135.0
9.6	147.0
9.8	157.0
10.0	137.0
10.2	146.0
10.4	149.0
10.6	151.0
10.8	145.0
11.0	162.0
11.2	183.0
11.4	237.0
11.6	254.0
11.8	344.0
12.0	429.0
12.2	440.0
12.4	445.0
12.6	417.0
12.8	427.0
13.0	380.0
13.2	298.0
13.4	222.0
13.6	181.0
13.8	158.0
14.0	127.0
14.2	123.0
14.4	145.0
14.6	112.0
14.8	105.0
15.0	124.0
