Distance (mm)	Counts
0.0	106.0
0.2	87.0
0.4	113.0
0.6	107.0
0.8	111.0
1.0	106.0
1.2	143.0
1.4	121.0
1.6	131.0
1.8	192.0
2.0	198.0
2.2	243.0
2.4	294.0
2.6	324.0
2.8	391.0
3.0	441.0
3.2	401.0
3.4	403.0
3.6	341.0
3.8	297.0
4.0	236.0
4.2	201.0
4.4	161.0
4.6	159.0
4.8	146.0
5.0	127.0
5.2	138.0
5.4	131.0
5.6	124.0
5.8	129.0
6.0	134.0
6.2	132.0
6.4	143.0
6.6	122.0
6.8	143.0
7.0	132.0
7.2	135.0
7.4	136.0
7.6	140.0
7.8	123.0
8.0	155.0
8.2	137.0
8.4	142.0
8.6	137.0
8.8	151.0
9.0	151.0
9.2	145.0
9.4	131.0
9.6	177.0
9.8	143.0
10.0	174.0
10.2	144.0
10.4	139.0
10.6	141.0
10.8	156.0
11.0	151.0
11.2	152.0
11.4	187.0
11.6	211.0
11.8	305.0
12.0	380.0
12.2	379.0
12.4	421.0
12.6	480.0
12.8	458.0
13.0	413.0
13.2	377.0
13.4	317.0
13.6	240.0
13.8	187.0
14.0	132.0
14.2	130.0
14.4	103.0
14.6	129.0
14.8	133.0
15.0	111.0
