Distance (mm)	Counts
0.0	112.0
0.2	119.0
0.4	104.0
0.6	117.0
0.8	118.0
1.0	139.0
1.2	130.0
1.4	148.0
1.6	145.0
1.8	174.0
2.0	142.0
2.2	149.0
2.4	145.0
2.6	141.0
2.8	150.0
3.0	178.0
3.2	173.0
3.4	193.0
3.6	178.0
3.8	207.0
4.0	239.0
4.2	269.0
4.4	323.0
4.6	373.0
4.8	447.0
5.0	560.0
5.2	520.0
5.4	542.0
5.6	512.0
5.8	514.0
6.0	446.0
6.2	356.0
6.4	284.0
6.6	286.0
6.8	264.0
7.0	266.0
7.2	306.0
7.4	314.0
7.6	385.0
7.8	444.0
8.0	491.0
8.2	555.0
8.4	582.0
8.6	565.0
8.8	464.0
9.0	420.0
9.2	326.0
9.4	271.0
9.6	251.0
9.8	217.0
10.0	183.0
10.2	197.0
10.4	177.0
10.6	171.0
10.8	153.0
11.0	171.0
11.2	174.0
11.4	171.0
11.6	160.0
11.8	132.0
12.0	138.0
12.2	140.0
12.4	130.0
12.6	148.0
12.8	115.0
13.0	124.0
13.2	124.0
13.4	111.0
13.6	110.0
13.8	99.0
14.0	104.0
14.2	104.0
14.4	113.0
14.6	84.0
14.8	94.0
15.0	85.0
