Distance (mm)	Counts
0.0	109.0
0.2	101.0
0.4	111.0
0.6	123.0
0.8	131.0
1.0	123.0
1.2	195.0
1.4	246.0
1.6	271.0
1.8	335.0
2.0	349.0
2.2	369.0
2.4	372.0
2.6	339.0
2.8	293.0
3.0	239.0
3.2	219.0
3.4	151.0
3.6	126.0
3.8	125.0
4.0	129.0
4.2	99.0
4.4	108.0
4.6	115.0
4.8	110.0
5.0	109.0
5.2	107.0
5.4	112.0
5.6	119.0
5.8	110.0
6.0	99.0
6.2	131.0
6.4	121.0
6.6	115.0
6.8	113.0
7.0	108.0
7.2	100.0
7.4	107.0
7.6	109.0
7.8	113.0
8.0	123.0
8.2	109.0
8.4	104.0
8.6	112.0
8.8	120.0
9.0	118.0
9.2	136.0
9.4	131.0
9.6	130.0
9.8	125.0
10.0	115.0
10.2	116.0
10.4	91.0
10.6	117.0
10.8	124.0
11.0	104.0
11.2	121.0
11.4	125.0
11.6	135.0
11.8	186.0
12.0	194.0
12.2	255.0
12.4	286.0
12.6	356.0
12.8	364.0
13.0	380.0
13.2	379.0
13.4	323.0
13.6	283.0
13.8	231.0
14.0	166.0
14.2	137.0
14.4	119.0
14.6	121.0
14.8	110.0
15.0	104.0
