Distance (mm)	Counts
0.0	112.0
0.2	113.0
0.4	95.0
0.6	108.0
0.8	111.0
1.0	122.0
1.2	108.0
1.4	118.0
1.6	122.0
1.8	128.0
2.0	115.0
2.2	146.0
2.4	142.0
2.6	169.0
2.8	236.0
3.0	305.0
3.2	331.0
3.4	401.0
3.6	450.0
3.8	403.0
4.0	446.0
4.2	418.0
4.4	355.0
4.6	297.0
4.8	206.0
5.0	182.0
5.2	170.0
5.4	144.0
5.6	138.0
5.8	165.0
6.0	140.0
6.2	150.0
6.4	152.0
6.6	139.0
6.8	132.0
7.0	148.0
7.2	145.0
7.4	150.0
7.6	151.0
7.8	156.0
8.0	138.0
8.2	149.0
8.4	137.0
8.6	148.0
8.8	132.0
9.0	179.0
9.2	161.0
9.4	161.0
9.6	138.0
9.8	153.0
10.0	149.0
10.2	170.0
10.4	153.0
10.6	161.0
10.8	186.0
11.0	202.0
11.2	259.0
11.4	318.0
11.6	351.0
11.8	437.0
12.0	421.0
12.2	505.0
12.4	498.0
12.6	401.0
12.8	355.0
13.0	290.0
13.2	259.0
13.4	201.0
13.6	157.0
13.8	137.0
14.0	139.0
14.2	123.0
14.4	123.0
14.6	136.0
14.8	122.0
15.0	123.0
