Distance (mm)	Counts
0.0	89.0
0.2	78.0
0.4	85.0
0.6	92.0
0.8	99.0
1.0	113.0
1.2	100.0
1.4	108.0
1.6	115.0
1.8	110.0
2.0	105.0
2.2	101.0
2.4	117.0
2.6	161.0
2.8	148.0
3.0	136.0
3.2	133.0
3.4	151.0
3.6	128.0
3.8	165.0
4.0	163.0
4.2	151.0
4.4	162.0
4.6	155.0
4.8	159.0
5.0	173.0
5.2	174.0
5.4	169.0
5.6	192.0
5.8	196.0
6.0	193.0
6.2	215.0
6.4	267.0
6.6	310.0
6.8	413.0
7.0	456.0
7.2	509.0
7.4	550.0
7.6	582.0
7.8	640.0
8.0	626.0
8.2	598.0
8.4	658.0
8.6	634.0
8.8	616.0
9.0	622.0
9.2	509.0
9.4	431.0
9.6	429.0
9.8	355.0
10.0	285.0
10.2	231.0
10.4	229.0
10.6	206.0
10.8	187.0
11.0	219.0
11.2	201.0
11.4	178.0
11.6	176.0
11.8	173.0
12.0	173.0
12.2	165.0
12.4	180.0
12.6	150.0
12.8	148.0
13.0	135.0
13.2	126.0
13.4	145.0
13.6	137.0
13.8	157.0
14.0	143.0
14.2	136.0
14.4	115.0
14.6	104.0
14.8	124.0
15.0	108.0
