Distance (mm)	Counts
0.0	103.0
0.2	140.0
0.4	119.0
0.6	133.0
0.8	125.0
1.0	154.0
1.2	182.0
1.4	225.0
1.6	248.0
1.8	312.0
2.0	431.0
2.2	441.0
2.4	451.0
2.6	394.0
2.8	368.0
3.0	363.0
3.2	306.0
3.4	240.0
3.6	196.0
3.8	158.0
4.0	136.0
4.2	159.0
4.4	149.0
4.6	139.0
4.8	127.0
5.0	128.0
5.2	128.0
5.4	138.0
5.6	158.0
5.8	136.0
6.0	152.0
6.2	139.0
6.4	140.0
6.6	152.0
6.8	125.0
7.0	144.0
7.2	143.0
7.4	131.0
7.6	172.0
7.8	134.0
8.0	127.0
8.2	165.0
8.4	127.0
8.6	150.0
8.8	133.0
9.0	125.0
9.2	149.0
9.4	134.0
9.6	143.0
9.8	136.0
10.0	149.0
10.2	159.0
10.4	134.0
10.6	176.0
10.8	195.0
11.0	233.0
11.2	309.0
11.4	363.0
11.6	405.0
11.8	448.0
12.0	444.0
12.2	460.0
12.4	400.0
12.6	334.0
12.8	270.0
13.0	201.0
13.2	175.0
13.4	141.0
13.6	116.0
13.8	123.0
14.0	130.0
14.2	144.0
14.4	114.0
14.6	102.0
14.8	124.0
15.0	119.0
