Distance (mm)	Counts
0.0	120.0
0.2	127.0
0.4	106.0
0.6	118.0
0.8	161.0
1.0	167.0
1.2	249.0
1.4	310.0
1.6	381.0
1.8	373.0
2.0	427.0
2.2	425.0
2.4	388.0
2.6	359.0
2.8	325.0
3.0	258.0
3.2	190.0
3.4	184.0
3.6	175.0
3.8	128.0
4.0	138.0
4.2	129.0
4.4	115.0
4.6	134.0
4.8	103.0
5.0	146.0
5.2	129.0
5.4	119.0
5.6	124.0
5.8	131.0
6.0	125.0
6.2	111.0
6.4	112.0
6.6	126.0
6.8	157.0
7.0	128.0
7.2	122.0
7.4	114.0
7.6	119.0
7.8	117.0
8.0	118.0
8.2	135.0
8.4	131.0
8.6	144.0
8.8	135.0
9.0	130.0
9.2	103.0
9.4	127.0
9.6	131.0
9.8	126.0
10.0	122.0
10.2	128.0
10.4	126.0
10.6	116.0
10.8	148.0
11.0	137.0
11.2	159.0
11.4	189.0
11.6	241.0
11.8	309.0
12.0	328.0
12.2	389.0
12.4	456.0
12.6	419.0
12.8	398.0
13.0	349.0
13.2	330.0
13.4	247.0
13.6	199.0
13.8	147.0
14.0	140.0
14.2	112.0
14.4	130.0
14.6	109.0
14.8	129.0
15.0	114.0
