Distance (mm)	Counts
0.0	98.0
0.2	110.0
0.4	130.0
0.6	110.0
0.8	130.0
1.0	123.0
1.2	133.0
1.4	145.0
1.6	140.0
1.8	133.0
2.0	147.0
2.2	137.0
2.4	160.0
2.6	165.0
2.8	159.0
3.0	152.0
3.2	186.0
3.4	168.0
3.6	167.0
3.8	168.0
4.0	203.0
4.2	185.0
4.4	200.0
4.6	213.0
4.8	284.0
5.0	353.0
5.2	404.0
5.4	472.0
5.6	513.0
5.8	515.0
6.0	551.0
6.2	545.0
6.4	519.0
6.6	568.0
6.8	509.0
7.0	523.0
7.2	510.0
7.4	531.0
7.6	573.0
7.8	533.0
8.0	540.0
8.2	433.0
8.4	404.0
8.6	324.0
8.8	269.0
9.0	231.0
9.2	213.0
9.4	192.0
9.6	207.0
9.8	189.0
10.0	195.0
10.2	174.0
10.4	181.0
10.6	146.0
10.8	163.0
11.0	152.0
11.2	169.0
11.4	143.0
11.6	139.0
11.8	140.0
12.0	162.0
12.2	131.0
12.4	119.0
12.6	137.0
12.8	140.0
13.0	120.0
13.2	126.0
13.4	109.0
13.6	112.0
13.8	110.0
14.0	107.0
14.2	99.0
14.4	96.0
14.6	103.0
14.8	89.0
15.0	93.0
