Distance (mm)	Counts
0.0	91.0
0.2	86.0
0.4	102.0
0.6	85.0
0.8	91.0
1.0	104.0
1.2	110.0
1.4	110.0
1.6	113.0
1.8	111.0
2.0	125.0
2.2	131.0
2.4	114.0
2.6	140.0
2.8	120.0
3.0	125.0
3.2	152.0
3.4	157.0
3.6	169.0
3.8	156.0
4.0	174.0
4.2	136.0
4.4	147.0
4.6	146.0
4.8	176.0
5.0	176.0
5.2	173.0
5.4	171.0
5.6	184.0
5.8	189.0
6.0	201.0
6.2	210.0
6.4	236.0
6.6	254.0
6.8	289.0
7.0	349.0
7.2	456.0
7.4	511.0
7.6	644.0
7.8	711.0
8.0	731.0
8.2	781.0
8.4	756.0
8.6	792.0
8.8	667.0
9.0	623.0
9.2	492.0
9.4	376.0
9.6	323.0
9.8	292.0
10.0	225.0
10.2	244.0
10.4	240.0
10.6	194.0
10.8	204.0
11.0	180.0
11.2	180.0
11.4	175.0
11.6	165.0
11.8	169.0
12.0	176.0
12.2	151.0
12.4	148.0
12.6	137.0
12.8	149.0
13.0	135.0
13.2	141.0
13.4	122.0
13.6	172.0
13.8	135.0
14.0	153.0
14.2	131.0
14.4	122.0
14.6	122.0
14.8	114.0
15.0	112.0
