Distance (mm)	Counts
0.0	101.0
0.2	111.0
0.4	105.0
0.6	117.0
0.8	101.0
1.0	124.0
1.2	118.0
1.4	124.0
1.6	151.0
1.8	204.0
2.0	229.0
2.2	309.0
2.4	363.0
2.6	419.0
2.8	395.0
3.0	429.0
3.2	407.0
3.4	356.0
3.6	334.0
3.8	218.0
4.0	203.0
4.2	162.0
4.4	166.0
4.6	133.0
4.8	120.0
5.0	137.0
5.2	135.0
5.4	123.0
5.6	134.0
5.8	135.0
6.0	131.0
6.2	120.0
6.4	124.0
6.6	140.0
6.8	134.0
7.0	120.0
7.2	155.0
7.4	140.0
7.6	148.0
7.8	139.0
8.0	154.0
8.2	122.0
8.4	126.0
8.6	140.0
8.8	142.0
9.0	137.0
9.2	142.0
9.4	128.0
9.6	118.0
9.8	158.0
10.0	141.0
10.2	141.0
10.4	139.0
10.6	138.0
10.8	149.0
11.0	156.0
11.2	145.0
11.4	170.0
11.6	196.0
11.8	257.0
12.0	306.0
12.2	373.0
12.4	430.0
12.6	410.0
12.8	452.0
13.0	435.0
13.2	395.0
13.4	307.0
13.6	275.0
13.8	221.0
14.0	159.0
14.2	135.0
14.4	114.0
14.6	129.0
14.8	116.0
15.0	114.0
