Distance (mm)	Counts
0.0	91.0
0.2	125.0
0.4	116.0
0.6	131.0
0.8	114.0
1.0	122.0
1.2	131.0
1.4	134.0
1.6	143.0
1.8	132.0
2.0	144.0
2.2	157.0
2.4	157.0
2.6	186.0
2.8	173.0
3.0	175.0
3.2	187.0
3.4	203.0
3.6	205.0
3.8	244.0
4.0	285.0
4.2	339.0
4.4	438.0
4.6	491.0
4.8	500.0
5.0	480.0
5.2	508.0
5.4	509.0
5.6	439.0
5.8	370.0
6.0	311.0
6.2	241.0
6.4	243.0
6.6	224.0
6.8	196.0
7.0	235.0
7.2	240.0
7.4	242.0
7.6	314.0
7.8	317.0
8.0	415.0
8.2	444.0
8.4	469.0
8.6	531.0
8.8	524.0
9.0	506.0
9.2	454.0
9.4	390.0
9.6	322.0
9.8	269.0
10.0	198.0
10.2	191.0
10.4	183.0
10.6	178.0
10.8	160.0
11.0	148.0
11.2	152.0
11.4	162.0
11.6	128.0
11.8	139.0
12.0	144.0
12.2	138.0
12.4	135.0
12.6	122.0
12.8	122.0
13.0	128.0
13.2	136.0
13.4	138.0
13.6	114.0
13.8	121.0
14.0	74.0
14.2	94.0
14.4	114.0
14.6	82.0
14.8	89.0
15.0	108.0
