Distance (mm)	Counts
0.0	107.0
0.2	113.0
0.4	101.0
0.6	139.0
0.8	121.0
1.0	133.0
1.2	133.0
1.4	153.0
1.6	165.0
1.8	233.0
2.0	263.0
2.2	327.0
2.4	401.0
2.6	422.0
2.8	417.0
3.0	384.0
3.2	390.0
3.4	302.0
3.6	249.0
3.8	200.0
4.0	162.0
4.2	171.0
4.4	106.0
4.6	113.0
4.8	131.0
5.0	139.0
5.2	102.0
5.4	123.0
5.6	128.0
5.8	121.0
6.0	127.0
6.2	126.0
6.4	151.0
6.6	127.0
6.8	120.0
7.0	121.0
7.2	114.0
7.4	129.0
7.6	126.0
7.8	120.0
8.0	111.0
8.2	140.0
8.4	126.0
8.6	121.0
8.8	123.0
9.0	133.0
9.2	125.0
9.4	131.0
9.6	134.0
9.8	122.0
10.0	141.0
10.2	127.0
10.4	118.0
10.6	176.0
10.8	139.0
11.0	145.0
11.2	128.0
11.4	146.0
11.6	182.0
11.8	246.0
12.0	278.0
12.2	333.0
12.4	434.0
12.6	455.0
12.8	434.0
13.0	448.0
13.2	385.0
13.4	349.0
13.6	262.0
13.8	238.0
14.0	146.0
14.2	132.0
14.4	110.0
14.6	123.0
14.8	119.0
15.0	109.0
