Distance (mm)	Counts
0.0	97.0
0.2	89.0
0.4	93.0
0.6	114.0
0.8	99.0
1.0	105.0
1.2	106.0
1.4	108.0
1.6	94.0
1.8	120.0
2.0	102.0
2.2	125.0
2.4	135.0
2.6	138.0
2.8	149.0
3.0	159.0
3.2	162.0
3.4	146.0
3.6	137.0
3.8	148.0
4.0	148.0
4.2	173.0
4.4	181.0
4.6	169.0
4.8	169.0
5.0	189.0
5.2	176.0
5.4	239.0
5.6	298.0
5.8	352.0
6.0	378.0
6.2	490.0
6.4	526.0
6.6	536.0
6.8	506.0
7.0	444.0
7.2	401.0
7.4	367.0
7.6	297.0
7.8	292.0
8.0	258.0
8.2	220.0
8.4	226.0
8.6	252.0
8.8	295.0
9.0	385.0
9.2	433.0
9.4	493.0
9.6	487.0
9.8	560.0
10.0	490.0
10.2	515.0
10.4	423.0
10.6	397.0
10.8	275.0
11.0	274.0
11.2	214.0
11.4	182.0
11.6	187.0
11.8	177.0
12.0	156.0
12.2	177.0
12.4	156.0
12.6	156.0
12.8	155.0
13.0	156.0
13.2	144.0
13.4	140.0
13.6	130.0
13.8	140.0
14.0	126.0
14.2	125.0
14.4	119.0
14.6	112.0
14.8	121.0
15.0	126.0
