Distance (mm)	Counts
0.0	84.0
0.2	83.0
0.4	103.0
0.6	80.0
0.8	100.0
1.0	99.0
1.2	93.0
1.4	95.0
1.6	104.0
1.8	99.0
2.0	136.0
2.2	108.0
2.4	127.0
2.6	137.0
2.8	135.0
3.0	147.0
3.2	121.0
3.4	157.0
3.6	154.0
3.8	138.0
4.0	144.0
4.2	153.0
4.4	175.0
4.6	184.0
4.8	183.0
5.0	178.0
5.2	195.0
5.4	187.0
5.6	186.0
5.8	205.0
6.0	208.0
6.2	198.0
6.4	218.0
6.6	223.0
6.8	261.0
7.0	341.0
7.2	395.0
7.4	487.0
7.6	671.0
7.8	743.0
8.0	758.0
8.2	870.0
8.4	875.0
8.6	751.0
8.8	700.0
9.0	609.0
9.2	422.0
9.4	346.0
9.6	290.0
9.8	246.0
10.0	275.0
10.2	245.0
10.4	220.0
10.6	197.0
10.8	198.0
11.0	188.0
11.2	180.0
11.4	201.0
11.6	168.0
11.8	161.0
12.0	168.0
12.2	161.0
12.4	167.0
12.6	162.0
12.8	143.0
13.0	163.0
13.2	131.0
13.4	147.0
13.6	144.0
13.8	148.0
14.0	108.0
14.2	155.0
14.4	111.0
14.6	136.0
14.8	122.0
15.0	106.0
