Distance (mm)	Counts
0.0	102.0
0.2	108.0
0.4	119.0
0.6	90.0
0.8	132.0
1.0	135.0
1.2	142.0
1.4	139.0
1.6	141.0
1.8	158.0
2.0	153.0
2.2	169.0
2.4	158.0
2.6	136.0
2.8	176.0
3.0	182.0
3.2	216.0
3.4	253.0
3.6	311.0
3.8	313.0
4.0	409.0
4.2	463.0
4.4	495.0
4.6	542.0
4.8	512.0
5.0	466.0
5.2	415.0
5.4	342.0
5.6	289.0
5.8	258.0
6.0	219.0
6.2	194.0
6.4	210.0
6.6	223.0
6.8	193.0
7.0	199.0
7.2	200.0
7.4	191.0
7.6	216.0
7.8	242.0
8.0	215.0
8.2	316.0
8.4	330.0
8.6	391.0
8.8	467.0
9.0	477.0
9.2	515.0
9.4	539.0
9.6	459.0
9.8	381.0
10.0	282.0
10.2	280.0
10.4	231.0
10.6	199.0
10.8	168.0
11.0	185.0
11.2	180.0
11.4	162.0
11.6	157.0
11.8	132.0
12.0	141.0
12.2	134.0
12.4	127.0
12.6	134.0
12.8	136.0
13.0	120.0
13.2	126.0
13.4	113.0
13.6	123.0
13.8	103.0
14.0	110.0
14.2	103.0
14.4	104.0
14.6	112.0
14.8	82.0
15.0	96.0
