Distance (mm)	Counts
0.0	92.0
0.2	107.0
0.4	110.0
0.6	114.0
0.8	113.0
1.0	166.0
1.2	228.0
1.4	261.0
1.6	309.0
1.8	373.0
2.0	391.0
2.2	394.0
2.4	379.0
2.6	302.0
2.8	265.0
3.0	227.0
3.2	181.0
3.4	130.0
3.6	134.0
3.8	108.0
4.0	116.0
4.2	118.0
4.4	114.0
4.6	125.0
4.8	112.0
5.0	127.0
5.2	104.0
5.4	135.0
5.6	122.0
5.8	104.0
6.0	108.0
6.2	100.0
6.4	114.0
6.6	117.0
6.8	112.0
7.0	122.0
7.2	108.0
7.4	108.0
7.6	109.0
7.8	95.0
8.0	101.0
8.2	142.0
8.4	96.0
8.6	114.0
8.8	134.0
9.0	118.0
9.2	120.0
9.4	114.0
9.6	125.0
9.8	127.0
10.0	132.0
10.2	119.0
10.4	128.0
10.6	105.0
10.8	104.0
11.0	146.0
11.2	135.0
11.4	148.0
11.6	154.0
11.8	197.0
12.0	260.0
12.2	288.0
12.4	316.0
12.6	409.0
12.8	436.0
13.0	370.0
13.2	384.0
13.4	324.0
13.6	258.0
13.8	236.0
14.0	183.0
14.2	138.0
14.4	103.0
14.6	108.0
14.8	131.0
15.0	107.0
