Distance (mm)	Counts
0.0	127.0
0.2	124.0
0.4	104.0
0.6	113.0
0.8	116.0
1.0	132.0
1.2	129.0
1.4	140.0
1.6	132.0
1.8	167.0
2.0	138.0
2.2	166.0
2.4	193.0
2.6	242.0
2.8	331.0
3.0	363.0
3.2	427.0
3.4	480.0
3.6	535.0
3.8	506.0
4.0	491.0
4.2	451.0
4.4	352.0
4.6	296.0
4.8	242.0
5.0	215.0
5.2	192.0
5.4	169.0
5.6	170.0
5.8	181.0
6.0	171.0
6.2	170.0
6.4	169.0
6.6	184.0
6.8	166.0
7.0	153.0
7.2	172.0
7.4	167.0
7.6	171.0
7.8	172.0
8.0	170.0
8.2	187.0
8.4	164.0
8.6	182.0
8.8	189.0
9.0	226.0
9.2	243.0
9.4	296.0
9.6	339.0
9.8	456.0
10.0	490.0
10.2	506.0
10.4	496.0
10.6	417.0
10.8	362.0
11.0	362.0
11.2	279.0
11.4	211.0
11.6	163.0
11.8	164.0
12.0	148.0
12.2	146.0
12.4	142.0
12.6	132.0
12.8	130.0
13.0	120.0
13.2	149.0
13.4	130.0
13.6	118.0
13.8	125.0
14.0	90.0
14.2	129.0
14.4	111.0
14.6	123.0
14.8	102.0
15.0	99.0
