Distance (mm)	Counts
0.0	107.0
0.2	86.0
0.4	110.0
0.6	104.0
0.8	112.0
1.0	105.0
1.2	110.0
1.4	99.0
1.6	126.0
1.8	111.0
2.0	127.0
2.2	140.0
2.4	101.0
2.6	134.0
2.8	115.0
3.0	159.0
3.2	177.0
3.4	196.0
3.6	266.0
3.8	334.0
4.0	391.0
4.2	457.0
4.4	414.0
4.6	506.0
4.8	462.0
5.0	450.0
5.2	361.0
5.4	309.0
5.6	231.0
5.8	228.0
6.0	175.0
6.2	181.0
6.4	165.0
6.6	154.0
6.8	171.0
7.0	160.0
7.2	151.0
7.4	165.0
7.6	169.0
7.8	160.0
8.0	192.0
8.2	171.0
8.4	170.0
8.6	176.0
8.8	166.0
9.0	179.0
9.2	174.0
9.4	176.0
9.6	156.0
9.8	180.0
10.0	184.0
10.2	191.0
10.4	224.0
10.6	265.0
10.8	351.0
11.0	347.0
11.2	458.0
11.4	547.0
11.6	501.0
11.8	460.0
12.0	428.0
12.2	371.0
12.4	350.0
12.6	267.0
12.8	206.0
13.0	169.0
13.2	154.0
13.4	166.0
13.6	135.0
13.8	141.0
14.0	142.0
14.2	142.0
14.4	119.0
14.6	117.0
14.8	150.0
15.0	123.0
