Distance (mm)	Counts
0.0	3.0
0.2	8.0
0.4	17.0
0.6	31.0
0.8	47.0
1.0	54.0
1.2	77.0
1.4	62.0
1.6	75.0
1.8	44.0
2.0	15.0
2.2	16.0
2.4	5.0
2.6	7.0
2.8	4.0
3.0	6.0
3.2	3.0
3.4	4.0
3.6	2.0
3.8	8.0
4.0	2.0
4.2	0.0
4.4	1.0
4.6	2.0
4.8	1.0
5.0	4.0
5.2	3.0
5.4	2.0
5.6	2.0
5.8	2.0
6.0	0.0
6.2	2.0
6.4	0.0
6.6	0.0
6.8	1.0
7.0	4.0
7.2	1.0
7.4	1.0
7.6	8.0
7.8	2.0
8.0	3.0
8.2	2.0
8.4	1.0
8.6	1.0
8.8	0.0
9.0	6.0
9.2	3.0
9.4	5.0
9.6	2.0
9.8	4.0
10.0	5.0
10.2	7.0
10.4	15.0
10.6	18.0
10.8	28.0
11.0	50.0
11.2	79.0
11.4	108.0
11.6	72.0
11.8	64.0
12.0	36.0
12.2	18.0
12.4	6.0
12.6	5.0
12.8	4.0
13.0	5.0
13.2	1.0
13.4	2.0
13.6	6.0
13.8	0.0
14.0	1.0
14.2	1.0
14.4	1.0
14.6	3.0
14.8	3.0
15.0	0.0
15.2	0.0
15.4	1.0
15.6	3.0
15.8	2.0
16.0	1.0
