Distance (mm)	Counts
0.0	1.0
0.2	2.0
0.4	3.0
0.6	2.0
0.8	3.0
1.0	2.0
1.2	2.0
1.4	2.0
1.6	4.0
1.8	6.0
2.0	5.0
2.2	4.0
2.4	5.0
2.6	2.0
2.8	4.0
3.0	7.0
3.2	22.0
3.4	36.0
3.6	47.0
3.8	71.0
4.0	89.0
4.2	70.0
4.4	68.0
4.6	47.0
4.8	21.0
5.0	9.0
5.2	9.0
5.4	5.0
5.6	8.0
5.8	9.0
6.0	11.0
6.2	12.0
6.4	22.0
6.6	27.0
6.8	41.0
7.0	54.0
7.2	61.0
7.4	65.0
7.6	78.0
7.8	71.0
8.0	57.0
8.2	35.0
8.4	29.0
8.6	11.0
8.8	9.0
9.0	9.0
9.2	4.0
9.4	3.0
9.6	4.0
9.8	1.0
10.0	4.0
10.2	3.0
10.4	0.0
10.6	2.0
10.8	2.0
11.0	3.0
11.2	2.0
11.4	2.0
11.6	2.0
11.8	1.0
12.0	5.0
12.2	1.0
12.4	4.0
12.6	1.0
12.8	4.0
13.0	2.0
13.2	0.0
13.4	1.0
13.6	2.0
13.8	3.0
14.0	0.0
14.2	0.0
14.4	3.0
14.6	2.0
14.8	1.0
15.0	0.0
15.2	1.0
15.4	3.0
15.6	1.0
15.8	1.0
16.0	1.0
