Distance (mm)	Counts
0.0	5.0
0.2	3.0
0.4	6.0
0.6	9.0
0.8	20.0
1.0	34.0
1.2	62.0
1.4	84.0
1.6	73.0
1.8	82.0
2.0	58.0
2.2	43.0
2.4	16.0
2.6	7.0
2.8	6.0
3.0	6.0
3.2	2.0
3.4	7.0
3.6	2.0
3.8	2.0
4.0	0.0
4.2	4.0
4.4	1.0
4.6	2.0
4.8	2.0
5.0	1.0
5.2	4.0
5.4	5.0
5.6	2.0
5.8	2.0
6.0	2.0
6.2	4.0
6.4	2.0
6.6	2.0
6.8	1.0
7.0	0.0
7.2	4.0
7.4	1.0
7.6	2.0
7.8	0.0
8.0	4.0
8.2	3.0
8.4	4.0
8.6	0.0
8.8	7.0
9.0	6.0
9.2	7.0
9.4	8.0
9.6	4.0
9.8	9.0
10.0	23.0
10.2	33.0
10.4	55.0
10.6	71.0
10.8	79.0
11.0	69.0
11.2	43.0
11.4	22.0
11.6	15.0
11.8	14.0
12.0	3.0
12.2	11.0
12.4	2.0
12.6	4.0
12.8	2.0
13.0	4.0
13.2	2.0
13.4	5.0
13.6	2.0
13.8	2.0
14.0	1.0
14.2	1.0
14.4	2.0
14.6	4.0
14.8	1.0
15.0	1.0
15.2	1.0
15.4	1.0
15.6	1.0
15.8	1.0
16.0	0.0
