Distance (mm)	Counts
0.0	1.0
0.2	2.0
0.4	5.0
0.6	16.0
0.8	20.0
1.0	49.0
1.2	55.0
1.4	73.0
1.6	61.0
1.8	54.0
2.0	31.0
2.2	24.0
2.4	16.0
2.6	2.0
2.8	5.0
3.0	4.0
3.2	1.0
3.4	2.0
3.6	2.0
3.8	1.0
4.0	5.0
4.2	1.0
4.4	1.0
4.6	1.0
4.8	0.0
5.0	0.0
5.2	2.0
5.4	1.0
5.6	0.0
5.8	3.0
6.0	2.0
6.2	0.0
6.4	1.0
6.6	1.0
6.8	3.0
7.0	1.0
7.2	2.0
7.4	1.0
7.6	2.0
7.8	4.0
8.0	5.0
8.2	3.0
8.4	1.0
8.6	1.0
8.8	0.0
9.0	2.0
9.2	1.0
9.4	4.0
9.6	2.0
9.8	2.0
10.0	7.0
10.2	4.0
10.4	3.0
10.6	3.0
10.8	4.0
11.0	10.0
11.2	11.0
11.4	19.0
11.6	20.0
11.8	54.0
12.0	64.0
12.2	72.0
12.4	66.0
12.6	52.0
12.8	38.0
13.0	11.0
13.2	10.0
13.4	1.0
13.6	4.0
13.8	3.0
14.0	7.0
14.2	1.0
14.4	1.0
14.6	2.0
14.8	3.0
15.0	0.0
15.2	4.0
15.4	2.0
15.6	0.0
15.8	1.0
16.0	1.0
