Distance (mm)	Counts
0.0	8.0
0.2	9.0
0.4	15.0
0.6	32.0
0.8	36.0
1.0	65.0
1.2	78.0
1.4	64.0
1.6	47.0
1.8	33.0
2.0	17.0
2.2	8.0
2.4	7.0
2.6	2.0
2.8	5.0
3.0	7.0
3.2	3.0
3.4	3.0
3.6	1.0
3.8	2.0
4.0	2.0
4.2	3.0
4.4	0.0
4.6	2.0
4.8	0.0
5.0	3.0
5.2	1.0
5.4	2.0
5.6	4.0
5.8	3.0
6.0	2.0
6.2	5.0
6.4	1.0
6.6	4.0
6.8	1.0
7.0	3.0
7.2	3.0
7.4	2.0
7.6	0.0
7.8	2.0
8.0	2.0
8.2	4.0
8.4	2.0
8.6	3.0
8.8	2.0
9.0	1.0
9.2	2.0
9.4	2.0
9.6	4.0
9.8	1.0
10.0	3.0
10.2	6.0
10.4	4.0
10.6	17.0
10.8	20.0
11.0	31.0
11.2	39.0
11.4	62.0
11.6	80.0
11.8	68.0
12.0	67.0
12.2	45.0
12.4	22.0
12.6	10.0
12.8	7.0
13.0	4.0
13.2	1.0
13.4	3.0
13.6	2.0
13.8	4.0
14.0	4.0
14.2	1.0
14.4	6.0
14.6	2.0
14.8	2.0
15.0	1.0
15.2	2.0
15.4	1.0
15.6	1.0
15.8	3.0
16.0	4.0
