Distance (mm)	Counts
0.0	3.0
0.2	6.0
0.4	6.0
0.6	1.0
0.8	13.0
1.0	13.0
1.2	22.0
1.4	56.0
1.6	56.0
1.8	70.0
2.0	82.0
2.2	76.0
2.4	48.0
2.6	32.0
2.8	14.0
3.0	11.0
3.2	7.0
3.4	4.0
3.6	1.0
3.8	7.0
4.0	5.0
4.2	4.0
4.4	4.0
4.6	0.0
4.8	1.0
5.0	1.0
5.2	2.0
5.4	2.0
5.6	3.0
5.8	2.0
6.0	4.0
6.2	3.0
6.4	1.0
6.6	1.0
6.8	4.0
7.0	0.0
7.2	3.0
7.4	5.0
7.6	2.0
7.8	1.0
8.0	1.0
8.2	1.0
8.4	2.0
8.6	5.0
8.8	7.0
9.0	6.0
9.2	6.0
9.4	15.0
9.6	20.0
9.8	22.0
10.0	41.0
10.2	67.0
10.4	70.0
10.6	71.0
10.8	53.0
11.0	51.0
11.2	32.0
11.4	7.0
11.6	9.0
11.8	4.0
12.0	4.0
12.2	1.0
12.4	4.0
12.6	1.0
12.8	5.0
13.0	3.0
13.2	2.0
13.4	1.0
13.6	1.0
13.8	1.0
14.0	0.0
14.2	1.0
14.4	1.0
14.6	3.0
14.8	3.0
15.0	0.0
15.2	2.0
15.4	2.0
15.6	2.0
15.8	2.0
16.0	0.0
