Distance (mm)	Counts
0.0	1.0
0.2	2.0
0.4	1.0
0.6	2.0
0.8	6.0
1.0	4.0
1.2	5.0
1.4	1.0
1.6	1.0
1.8	4.0
2.0	3.0
2.2	7.0
2.4	2.0
2.6	4.0
2.8	4.0
3.0	1.0
3.2	8.0
3.4	10.0
3.6	12.0
3.8	34.0
4.0	51.0
4.2	65.0
4.4	86.0
4.6	87.0
4.8	66.0
5.0	48.0
5.2	33.0
5.4	12.0
5.6	14.0
5.8	12.0
6.0	22.0
6.2	35.0
6.4	60.0
6.6	60.0
6.8	65.0
7.0	84.0
7.2	76.0
7.4	53.0
7.6	53.0
7.8	33.0
8.0	15.0
8.2	6.0
8.4	7.0
8.6	6.0
8.8	2.0
9.0	2.0
9.2	2.0
9.4	4.0
9.6	4.0
9.8	2.0
10.0	1.0
10.2	2.0
10.4	4.0
10.6	1.0
10.8	3.0
11.0	6.0
11.2	2.0
11.4	1.0
11.6	3.0
11.8	0.0
12.0	0.0
12.2	2.0
12.4	1.0
12.6	2.0
12.8	3.0
13.0	2.0
13.2	4.0
13.4	1.0
13.6	3.0
13.8	3.0
14.0	2.0
14.2	1.0
14.4	3.0
14.6	2.0
14.8	3.0
15.0	0.0
15.2	1.0
15.4	1.0
15.6	0.0
15.8	1.0
16.0	0.0
