Distance (mm)	Counts
0.0	2.0
0.2	3.0
0.4	6.0
0.6	3.0
0.8	3.0
1.0	6.0
1.2	3.0
1.4	2.0
1.6	3.0
1.8	3.0
2.0	5.0
2.2	3.0
2.4	8.0
2.6	2.0
2.8	2.0
3.0	4.0
3.2	5.0
3.4	4.0
3.6	3.0
3.8	1.0
4.0	9.0
4.2	13.0
4.4	13.0
4.6	24.0
4.8	38.0
5.0	66.0
5.2	91.0
5.4	113.0
5.6	132.0
5.8	134.0
6.0	135.0
6.2	103.0
6.4	66.0
6.6	59.0
6.8	41.0
7.0	18.0
7.2	6.0
7.4	9.0
7.6	7.0
7.8	3.0
8.0	5.0
8.2	3.0
8.4	3.0
8.6	2.0
8.8	5.0
9.0	2.0
9.2	1.0
9.4	1.0
9.6	2.0
9.8	5.0
10.0	3.0
10.2	0.0
10.4	1.0
10.6	4.0
10.8	2.0
11.0	3.0
11.2	2.0
11.4	3.0
11.6	1.0
11.8	5.0
12.0	2.0
12.2	3.0
12.4	5.0
12.6	2.0
12.8	2.0
13.0	2.0
13.2	2.0
13.4	3.0
13.6	1.0
13.8	1.0
14.0	1.0
14.2	1.0
14.4	1.0
14.6	1.0
14.8	5.0
15.0	0.0
15.2	2.0
15.4	1.0
15.6	1.0
15.8	2.0
16.0	3.0
