Distance (mm)	Counts
0.0	3.0
0.2	0.0
0.4	5.0
0.6	5.0
0.8	7.0
1.0	6.0
1.2	14.0
1.4	26.0
1.6	40.0
1.8	69.0
2.0	84.0
2.2	60.0
2.4	59.0
2.6	45.0
2.8	18.0
3.0	15.0
3.2	2.0
3.4	3.0
3.6	3.0
3.8	3.0
4.0	5.0
4.2	3.0
4.4	2.0
4.6	0.0
4.8	1.0
5.0	2.0
5.2	5.0
5.4	4.0
5.6	4.0
5.8	2.0
6.0	1.0
6.2	3.0
6.4	1.0
6.6	1.0
6.8	1.0
7.0	4.0
7.2	5.0
7.4	2.0
7.6	2.0
7.8	2.0
8.0	6.0
8.2	2.0
8.4	6.0
8.6	6.0
8.8	8.0
9.0	13.0
9.2	26.0
9.4	47.0
9.6	60.0
9.8	98.0
10.0	84.0
10.2	73.0
10.4	55.0
10.6	33.0
10.8	18.0
11.0	18.0
11.2	4.0
11.4	7.0
11.6	3.0
11.8	3.0
12.0	4.0
12.2	4.0
12.4	2.0
12.6	2.0
12.8	3.0
13.0	1.0
13.2	1.0
13.4	6.0
13.6	1.0
13.8	1.0
14.0	1.0
14.2	3.0
14.4	2.0
14.6	3.0
14.8	2.0
15.0	3.0
15.2	2.0
15.4	2.0
15.6	2.0
15.8	1.0
16.0	2.0
