Distance (mm)	Counts
0.0	2.0
0.2	4.0
0.4	11.0
0.6	24.0
0.8	29.0
1.0	63.0
1.2	71.0
1.4	77.0
1.6	84.0
1.8	43.0
2.0	26.0
2.2	17.0
2.4	11.0
2.6	5.0
2.8	6.0
3.0	8.0
3.2	5.0
3.4	3.0
3.6	3.0
3.8	1.0
4.0	2.0
4.2	1.0
4.4	4.0
4.6	4.0
4.8	1.0
5.0	0.0
5.2	2.0
5.4	2.0
5.6	0.0
5.8	1.0
6.0	1.0
6.2	1.0
6.4	1.0
6.6	1.0
6.8	4.0
7.0	2.0
7.2	0.0
7.4	0.0
7.6	2.0
7.8	1.0
8.0	3.0
8.2	1.0
8.4	2.0
8.6	6.0
8.8	2.0
9.0	0.0
9.2	1.0
9.4	1.0
9.6	1.0
9.8	0.0
10.0	3.0
10.2	1.0
10.4	5.0
10.6	5.0
10.8	4.0
11.0	9.0
11.2	13.0
11.4	26.0
11.6	42.0
11.8	52.0
12.0	72.0
12.2	73.0
12.4	58.0
12.6	35.0
12.8	12.0
13.0	3.0
13.2	6.0
13.4	6.0
13.6	2.0
13.8	7.0
14.0	1.0
14.2	3.0
14.4	2.0
14.6	3.0
14.8	3.0
15.0	4.0
15.2	1.0
15.4	2.0
15.6	2.0
15.8	3.0
16.0	1.0
