Distance (mm)	Counts
0.0	3.0
0.2	4.0
0.4	2.0
0.6	2.0
0.8	2.0
1.0	6.0
1.2	8.0
1.4	7.0
1.6	7.0
1.8	17.0
2.0	20.0
2.2	35.0
2.4	53.0
2.6	78.0
2.8	75.0
3.0	79.0
3.2	52.0
3.4	28.0
3.6	14.0
3.8	14.0
4.0	12.0
4.2	3.0
4.4	9.0
4.6	5.0
4.8	3.0
5.0	0.0
5.2	3.0
5.4	5.0
5.6	3.0
5.8	4.0
6.0	2.0
6.2	2.0
6.4	1.0
6.6	1.0
6.8	6.0
7.0	2.0
7.2	5.0
7.4	7.0
7.6	8.0
7.8	9.0
8.0	6.0
8.2	14.0
8.4	19.0
8.6	37.0
8.8	67.0
9.0	69.0
9.2	67.0
9.4	76.0
9.6	61.0
9.8	37.0
10.0	20.0
10.2	3.0
10.4	3.0
10.6	5.0
10.8	3.0
11.0	5.0
11.2	3.0
11.4	3.0
11.6	4.0
11.8	2.0
12.0	2.0
12.2	3.0
12.4	8.0
12.6	3.0
12.8	1.0
13.0	2.0
13.2	0.0
13.4	1.0
13.6	4.0
13.8	4.0
14.0	2.0
14.2	3.0
14.4	2.0
14.6	4.0
14.8	1.0
15.0	2.0
15.2	1.0
15.4	4.0
15.6	1.0
15.8	2.0
16.0	0.0
