Distance (mm)	Counts
0.0	3.0
0.2	11.0
0.4	12.0
0.6	24.0
0.8	38.0
1.0	86.0
1.2	76.0
1.4	68.0
1.6	59.0
1.8	25.0
2.0	25.0
2.2	17.0
2.4	6.0
2.6	5.0
2.8	4.0
3.0	4.0
3.2	2.0
3.4	3.0
3.6	3.0
3.8	2.0
4.0	1.0
4.2	3.0
4.4	2.0
4.6	2.0
4.8	2.0
5.0	4.0
5.2	3.0
5.4	2.0
5.6	0.0
5.8	0.0
6.0	3.0
6.2	2.0
6.4	0.0
6.6	1.0
6.8	2.0
7.0	2.0
7.2	2.0
7.4	4.0
7.6	3.0
7.8	0.0
8.0	6.0
8.2	1.0
8.4	2.0
8.6	2.0
8.8	2.0
9.0	2.0
9.2	3.0
9.4	2.0
9.6	1.0
9.8	7.0
10.0	4.0
10.2	6.0
10.4	2.0
10.6	15.0
10.8	15.0
11.0	36.0
11.2	66.0
11.4	80.0
11.6	87.0
11.8	84.0
12.0	78.0
12.2	37.0
12.4	15.0
12.6	12.0
12.8	8.0
13.0	5.0
13.2	3.0
13.4	5.0
13.6	5.0
13.8	1.0
14.0	0.0
14.2	4.0
14.4	3.0
14.6	3.0
14.8	2.0
15.0	1.0
15.2	1.0
15.4	0.0
15.6	0.0
15.8	3.0
16.0	0.0
