Distance (mm)	Counts
0.0	4.0
0.2	3.0
0.4	2.0
0.6	15.0
0.8	24.0
1.0	41.0
1.2	53.0
1.4	77.0
1.6	75.0
1.8	78.0
2.0	35.0
2.2	28.0
2.4	26.0
2.6	8.0
2.8	8.0
3.0	8.0
3.2	7.0
3.4	4.0
3.6	4.0
3.8	1.0
4.0	3.0
4.2	2.0
4.4	3.0
4.6	1.0
4.8	4.0
5.0	4.0
5.2	1.0
5.4	2.0
5.6	3.0
5.8	2.0
6.0	1.0
6.2	2.0
6.4	1.0
6.6	1.0
6.8	1.0
7.0	1.0
7.2	3.0
7.4	2.0
7.6	4.0
7.8	0.0
8.0	4.0
8.2	3.0
8.4	3.0
8.6	4.0
8.8	3.0
9.0	3.0
9.2	2.0
9.4	4.0
9.6	4.0
9.8	5.0
10.0	7.0
10.2	9.0
10.4	15.0
10.6	33.0
10.8	47.0
11.0	69.0
11.2	87.0
11.4	70.0
11.6	65.0
11.8	42.0
12.0	16.0
12.2	7.0
12.4	4.0
12.6	3.0
12.8	3.0
13.0	2.0
13.2	1.0
13.4	5.0
13.6	2.0
13.8	2.0
14.0	0.0
14.2	4.0
14.4	1.0
14.6	3.0
14.8	1.0
15.0	1.0
15.2	2.0
15.4	3.0
15.6	0.0
15.8	0.0
16.0	1.0
