Distance (mm)	Counts
0.0	2.0
0.2	5.0
0.4	9.0
0.6	13.0
0.8	23.0
1.0	25.0
1.2	43.0
1.4	44.0
1.6	59.0
1.8	54.0
2.0	40.0
2.2	23.0
2.4	10.0
2.6	7.0
2.8	5.0
3.0	1.0
3.2	2.0
3.4	3.0
3.6	5.0
3.8	5.0
4.0	1.0
4.2	2.0
4.4	2.0
4.6	3.0
4.8	0.0
5.0	3.0
5.2	2.0
5.4	0.0
5.6	4.0
5.8	1.0
6.0	0.0
6.2	3.0
6.4	1.0
6.6	0.0
6.8	1.0
7.0	3.0
7.2	4.0
7.4	1.0
7.6	3.0
7.8	1.0
8.0	4.0
8.2	1.0
8.4	3.0
8.6	2.0
8.8	3.0
9.0	3.0
9.2	5.0
9.4	2.0
9.6	0.0
9.8	1.0
10.0	4.0
10.2	2.0
10.4	3.0
10.6	3.0
10.8	7.0
11.0	4.0
11.2	8.0
11.4	19.0
11.6	25.0
11.8	36.0
12.0	62.0
12.2	59.0
12.4	64.0
12.6	62.0
12.8	31.0
13.0	11.0
13.2	9.0
13.4	2.0
13.6	4.0
13.8	5.0
14.0	2.0
14.2	4.0
14.4	1.0
14.6	4.0
14.8	0.0
15.0	4.0
15.2	3.0
15.4	5.0
15.6	3.0
15.8	4.0
16.0	2.0
