Distance (mm)	Counts
0.0	5.0
0.2	3.0
0.4	5.0
0.6	11.0
0.8	22.0
1.0	35.0
1.2	62.0
1.4	67.0
1.6	65.0
1.8	45.0
2.0	27.0
2.2	15.0
2.4	6.0
2.6	6.0
2.8	5.0
3.0	7.0
3.2	5.0
3.4	1.0
3.6	1.0
3.8	3.0
4.0	1.0
4.2	2.0
4.4	2.0
4.6	3.0
4.8	1.0
5.0	3.0
5.2	1.0
5.4	3.0
5.6	1.0
5.8	2.0
6.0	4.0
6.2	3.0
6.4	1.0
6.6	4.0
6.8	1.0
7.0	3.0
7.2	2.0
7.4	1.0
7.6	2.0
7.8	1.0
8.0	2.0
8.2	2.0
8.4	2.0
8.6	0.0
8.8	1.0
9.0	2.0
9.2	3.0
9.4	2.0
9.6	3.0
9.8	3.0
10.0	4.0
10.2	2.0
10.4	2.0
10.6	3.0
10.8	1.0
11.0	4.0
11.2	10.0
11.4	18.0
11.6	32.0
11.8	41.0
12.0	49.0
12.2	63.0
12.4	60.0
12.6	46.0
12.8	23.0
13.0	17.0
13.2	9.0
13.4	4.0
13.6	3.0
13.8	4.0
14.0	3.0
14.2	2.0
14.4	0.0
14.6	1.0
14.8	1.0
15.0	3.0
15.2	1.0
15.4	1.0
15.6	0.0
15.8	2.0
16.0	2.0
