Distance (mm)	Counts
0.0	3.0
0.2	2.0
0.4	3.0
0.6	3.0
0.8	2.0
1.0	4.0
1.2	4.0
1.4	5.0
1.6	10.0
1.8	25.0
2.0	36.0
2.2	47.0
2.4	60.0
2.6	89.0
2.8	81.0
3.0	78.0
3.2	46.0
3.4	22.0
3.6	16.0
3.8	8.0
4.0	7.0
4.2	4.0
4.4	3.0
4.6	1.0
4.8	3.0
5.0	5.0
5.2	0.0
5.4	3.0
5.6	2.0
5.8	1.0
6.0	2.0
6.2	4.0
6.4	7.0
6.6	1.0
6.8	6.0
7.0	3.0
7.2	5.0
7.4	3.0
7.6	3.0
7.8	3.0
8.0	5.0
8.2	9.0
8.4	17.0
8.6	20.0
8.8	28.0
9.0	46.0
9.2	76.0
9.4	98.0
9.6	80.0
9.8	56.0
10.0	31.0
10.2	14.0
10.4	4.0
10.6	8.0
10.8	5.0
11.0	7.0
11.2	5.0
11.4	3.0
11.6	6.0
11.8	3.0
12.0	0.0
12.2	0.0
12.4	2.0
12.6	3.0
12.8	0.0
13.0	1.0
13.2	2.0
13.4	2.0
13.6	0.0
13.8	4.0
14.0	1.0
14.2	2.0
14.4	2.0
14.6	2.0
14.8	0.0
15.0	1.0
15.2	0.0
15.4	1.0
15.6	2.0
15.8	1.0
16.0	2.0
