Distance (mm)	Counts
0.0	0.0
0.2	4.0
0.4	4.0
0.6	1.0
0.8	5.0
1.0	5.0
1.2	12.0
1.4	20.0
1.6	25.0
1.8	51.0
2.0	52.0
2.2	83.0
2.4	90.0
2.6	61.0
2.8	51.0
3.0	36.0
3.2	22.0
3.4	14.0
3.6	8.0
3.8	6.0
4.0	4.0
4.2	1.0
4.4	4.0
4.6	2.0
4.8	6.0
5.0	2.0
5.2	1.0
5.4	3.0
5.6	1.0
5.8	3.0
6.0	2.0
6.2	1.0
6.4	2.0
6.6	1.0
6.8	1.0
7.0	2.0
7.2	3.0
7.4	1.0
7.6	1.0
7.8	3.0
8.0	1.0
8.2	3.0
8.4	8.0
8.6	8.0
8.8	12.0
9.0	13.0
9.2	44.0
9.4	60.0
9.6	66.0
9.8	87.0
10.0	61.0
10.2	53.0
10.4	35.0
10.6	17.0
10.8	7.0
11.0	6.0
11.2	6.0
11.4	4.0
11.6	4.0
11.8	3.0
12.0	1.0
12.2	1.0
12.4	4.0
12.6	1.0
12.8	1.0
13.0	2.0
13.2	1.0
13.4	1.0
13.6	1.0
13.8	1.0
14.0	3.0
14.2	1.0
14.4	2.0
14.6	0.0
14.8	1.0
15.0	1.0
15.2	1.0
15.4	0.0
15.6	1.0
15.8	2.0
16.0	3.0
